gene,B lymph,CD IC,CD PC,CD Trans,DCT,Endo,Fib,LOH,Macro,NK,Neutro,PT,Podo,T lymph,novel1,novel2,cum_signal,cum_signal_norm,noise_2max,noise_2max_cum,noise_sum,ssr_2max,ssr_2max_cum,ssr_sum,gene_seq,corr,ref,cluster
Ncr1,21.827207776635156,0.15967180586791616,0.12313732820591503,0.21151246658186518,0.09581295821859956,0.7677492348511029,18.941866764001883,0.09572138766379099,18.979705904766906,541.1777984098452,29.166970779980527,0.08598941450701898,0.04746580089045846,75.94334104983906,0.07202281084832302,170.31693551227812,541.1777984098452,12.787250418750391,170.31693551227812,1773.4695346640378,707.6959738927037,3.1774749632624277,0.3051520129509102,0.7647037970741587,13,0.504535474082734,Ccl5,NK
Nkg7,22.091883534799724,0.17618418757898804,0.1379594173205065,0.21151246658186518,0.10246158657795576,0.7727567586556192,18.96801292887294,0.10644218352423963,18.98762709839573,585.753133453167,29.218995856067203,0.09099147463107814,0.04746580089045846,84.79412570101324,0.08128725133170446,191.5527224967079,585.753133453167,13.840501260476508,191.5527224967079,1965.0222571607458,761.5408396994083,3.0579212125958377,0.2980898212824927,0.7691683793141977,14,0.790284426603921,Ccl5,NK
Ptprcap,25.261852474755493,0.18136560124476678,0.14019431339001714,0.24090434854406717,0.1041598334453281,0.7998665015402885,19.29150437238407,0.11140151728507315,19.066807464010836,592.1310673392634,29.32654471013416,0.09318170178553163,0.1162084969789991,89.62852946326367,0.08348904240066743,199.3899684778654,592.1310673392634,13.991202634397217,199.3899684778654,2164.4122256386113,776.5770771804263,2.969713430718541,0.27357592067035874,0.7624884699007031,15,0.474308594950683,Ccl5,NK
Rac2,30.49381906464648,0.1886467984652636,0.14858511694505303,0.27029623050626916,0.11339444193612279,0.847449369459364,23.951424076376057,0.1207955651257266,21.552472057882138,605.9825918791032,38.64000171040246,0.09937579738747218,0.1162084969789991,101.61557996812023,0.09538631770743493,214.241764707502,605.9825918791032,14.318494170548261,214.241764707502,2378.6539903461135,824.2360268910422,2.828498881655654,0.25475861320667653,0.7352051743780541,16,0.505578870589946,Ccl5,NK
Asprv1,0.0,0.0,0.002227972867746421,0.03257222891762482,0.0002208166360073803,0.0,0.009398831913169836,0.0,0.0,0.0,2.3997545624336687,0.0005864525708185537,0.0,0.0,0.0,0.0,2.3997545624336687,1.0,0.03257222891762482,0.03257222891762482,2.4121886364214107,73.6748648212761,73.6748648212761,0.9948453144169568,1,0.525534484789289,S100a8,Neutro
Clec4d,0.0,0.0,0.005873040926634683,0.03257222891762482,0.0002208166360073803,0.0,0.1609668741884035,0.0,0.0,0.0,5.238763428279425,0.0009905731502271307,0.0,0.0012901214881602982,0.002684132135530416,0.0,5.238763428279425,2.1830413452643365,0.1609668741884035,0.19353910310602832,5.282394341533609,32.54559955079776,27.068242769573157,0.99174031500997,2,0.462188063950306,S100a8,Neutro
Csf3r,0.0,0.0,0.005873040926634683,0.03257222891762482,0.0009539436322031394,0.0,0.6335223636673573,0.0,0.06825515241806486,0.0,9.673572384065896,0.0013994859876017812,0.0,0.0023054282529462082,0.005368264271060832,0.0,9.673572384065896,4.031067399765922,0.6335223636673573,0.8270614667733855,9.790299928472031,15.269504186193473,11.696316141780125,0.9880772248798354,3,0.422448105809092,S100a8,Neutro
Cxcl2,0.0,0.0,0.03471384258555758,0.03257222891762482,0.0020235551443708935,0.0,0.8262377707820862,0.0,1.440689014040561,0.0,25.635313396049284,0.002686304920283142,0.0,0.0023054282529462082,0.005368264271060832,0.0,25.635313396049284,10.682473031763584,1.440689014040561,2.2677504808139464,26.54122079092321,17.793786963192286,11.304291902012164,0.9658679078098874,4,0.44668638202095,S100a8,Neutro
Cxcr2,0.0,0.0008134716104915683,0.03471384258555758,0.03257222891762482,0.0041828891885172925,0.0,0.8444595313693771,0.0,1.440689014040561,0.0,30.905573621641665,0.0036450778194283304,0.0,0.0023054282529462082,0.005368264271060832,0.0,30.905573621641665,12.878639384812471,1.440689014040561,3.7084394948545074,31.833634355656667,21.451939537571537,8.333848688787675,0.970846535345403,5,0.589246126600707,S100a8,Neutro
Gm5483,0.0,0.0008134716104915683,0.03471384258555758,0.03257222891762482,0.005477744263157922,0.003664713862806304,0.8444595313693771,0.0,1.440689014040561,0.0,41.12439107981917,0.0038207325945594783,0.0,0.0023054282529462082,0.005368264271060832,0.0,41.12439107981917,17.136915467769168,1.440689014040561,5.1491285088950685,42.05758703754676,28.544946674148342,7.986670173171477,0.9778114717590792,6,0.437267280845291,S100a8,Neutro
Hp,0.0,0.004593378231678397,0.03471384258555758,0.03257222891762482,0.006473102208289314,0.010762411901889781,4.512378851820188,0.0,1.440689014040561,0.0,54.32480269425846,0.0062931611245637085,0.0,0.0023054282529462082,0.005368264271060832,0.0,54.32480269425846,22.63764950994235,4.512378851820188,9.661507360715255,55.86857352579263,12.039060654746466,5.622808187793661,0.9723678137079791,7,0.442494607734538,S100a8,Neutro
Il1b,0.0,0.005292887120477749,0.03471384258555758,0.03257222891762482,0.010247529058306053,0.010762411901889781,6.094717603634578,0.0,4.235955649445256,0.0,83.64048398652903,0.008460308715515005,0.0,0.00827362492651211,0.020416514789900083,0.0,83.64048398652903,34.853766004181075,6.094717603634578,15.756224964349833,88.00717898399007,13.723438791757985,5.308408846394025,0.9503825137008947,8,0.52531795111729,S100a8,Neutro
Lcn2,0.0,0.008947412468584924,0.3934868719177539,0.09921630311426555,0.012454552305004243,0.01814484918081129,6.132672989456315,0.03274241475064615,4.2473300397779346,0.0,102.34679665706457,0.010656445791165583,0.0,0.012192261491780137,0.020416514789900083,0.0,102.34679665706457,42.64886012062474,6.132672989456315,21.888897953806147,107.20238432265242,16.688774508770607,4.675740042877217,0.9547063463535126,9,0.535203209254554,S100a8,Neutro
Mmp8,0.0,0.010063739057519536,0.3934868719177539,0.09921630311426555,0.012454552305004243,0.01814484918081129,6.3852239026162,0.03274241475064615,4.2473300397779346,0.0,107.78674970404043,0.010656445791165583,0.0,0.012192261491780137,0.020416514789900083,0.0,107.78674970404043,44.91573904738425,6.3852239026162,28.274121856422347,112.64345369621721,16.880653105974446,3.812205035098451,0.9568842766018646,10,0.545561982774156,S100a8,Neutro
Mmp9,0.0,0.010063739057519536,0.3934868719177539,0.09921630311426555,0.012454552305004243,0.01814484918081129,6.427973179707793,0.037738552735983484,4.267844375195525,0.0,112.05730171694125,0.010839153951074616,0.0,0.16359710419972176,0.020416514789900083,0.0,112.05730171694125,46.69531770919953,6.427973179707793,34.70209503613014,117.0911037333888,17.432758131395193,3.22912209191614,0.9570095262923707,11,0.471163877185433,S100a8,Neutro
Retnlg,0.0,0.010063739057519536,0.3934868719177539,0.09921630311426555,0.013853256895455926,0.01814484918081129,6.473815532795545,0.04105707880599244,4.267844375195525,0.0,244.39730298259033,0.013604473289562751,0.0,0.16359710419972176,0.023266623578552546,0.0,244.39730298259033,101.8426245785482,6.473815532795545,41.17591056892569,249.4414376578255,37.75166310261761,5.9354437972533916,0.9797782809360066,12,0.826374733588858,S100a8,Neutro
S100a8,0.0,0.024354300585930633,0.39712617611190637,0.11030954178529555,0.0312086767479472,0.01814484918081129,8.0227466033735,0.13249647906151188,4.267844375195525,0.040008412625720226,1193.7096547901776,0.04023609879291076,0.0,0.19191844012827092,0.15062402904083103,0.0,1193.7096547901776,497.42989282187176,8.0227466033735,49.198657172299185,1199.1139261694345,148.79064662072616,24.263053575012695,0.9954931126548411,13,1.0,S100a8,Neutro
S100a9,0.022975525463170637,0.02873582250177007,0.40272367530135833,0.11030954178529555,0.046560791014695194,0.032684016765737775,9.399461909313917,0.17871629542601522,4.272308007306537,0.059877120206029553,1817.0304798133873,0.057558481545821646,0.0,0.1962280567792506,0.1774653503961352,0.0,1817.0304798133873,757.1734660942484,9.399461909313917,58.598119081613106,1822.6166224978792,193.3121807763159,31.008341364723673,0.9969350972576799,14,0.856854935938068,S100a8,Neutro
Stfa2l1,0.022975525463170637,0.02873582250177007,0.40272367530135833,0.11030954178529555,0.046560791014695194,0.032684016765737775,9.401289984007587,0.17871629542601522,4.272308007306537,0.059877120206029553,1822.4997767998448,0.0580156053774806,0.0,0.1962280567792506,0.18014948253166563,0.0,1822.4997767998448,759.452572912952,9.401289984007587,67.9994090656207,1828.089060740304,193.85635161771157,26.801700218322463,0.9969425538063251,15,0.474539859479233,S100a8,Neutro
Wfdc21,0.169473937406522,0.02873582250177007,0.40272367530135833,0.11030954178529555,0.047834870655483794,0.032684016765737775,9.430589825075682,0.17871629542601522,4.272308007306537,0.059877120206029553,1850.2849431018456,0.05808449588578632,0.0,0.21018893452873946,0.18014948253166563,0.0,1850.2849431018456,771.0309096049439,9.430589825075682,77.42999889069638,1856.0360293021467,196.20034138076795,23.896228459382904,0.9969014145687336,16,0.6833758609511,S100a8,Neutro
Acsm2,3.099768774678651,1.9276159988324042,2.0333484273295763,1.062008663435876,3.2325497280448214,4.396304415371214,3.6150413140978834,2.316553050142642,4.068978126788714,2.8663246503455246,3.464285061458727,16.90740196936287,3.3626887120534934,3.547208917505523,10.234901882883706,1.7325494396545622,16.90740196936287,1.0,10.234901882883706,10.234901882883706,57.632627249102484,1.6519359113386216,1.6519359113386216,0.293365108904109,1,0.493610574319244,Miox,PT
Akr1c21,5.212441872422036,2.7996254378501124,3.1651692213095908,1.3367876917606059,4.894581225169136,7.2184481538969685,5.523890087360894,3.5015231405768645,7.49685051886222,4.278169856947615,8.000019007488989,30.169783634543936,5.667472414662361,5.369660157634644,17.524399047864513,2.4165201548219795,30.169783634543936,1.78441274946992,17.524399047864513,27.759300930748218,97.05094257530794,1.7215873452859065,1.0868351371603056,0.31086543658381577,2,0.506284587677997,Miox,PT
Aldob,8.957873554937489,5.208151914181703,6.3937345122898765,2.442009421467726,9.940922680235506,13.738981485083663,9.878809568328094,7.060848635188739,14.837453690033659,7.625175264175162,16.609852628705234,59.06104887357711,10.369656873106464,9.840502541252372,44.23947414576932,4.2566793557118405,59.06104887357711,3.4932066429010757,44.23947414576932,71.99877507651755,186.22170099827463,1.3350305358280392,0.8203063011948367,0.31715449143128766,3,0.637567430317256,Miox,PT
Ass1,10.813289929221664,6.030685522711724,7.3089022969950515,2.8271548157317166,11.434303803414736,16.194367360820532,11.864028290145969,8.225061733934186,16.919533342253494,8.99902124200045,19.330005947741903,68.56717542156555,12.190716599493511,11.847792787204911,48.050293788047036,5.399075954487429,68.56717542156555,4.055453081781163,48.050293788047036,120.04906886456459,217.95111504772285,1.4269876418242065,0.5711595772468738,0.31459887418585586,4,0.510122757664241,Miox,PT
Cela1,12.01654942882105,6.6004781893729785,8.061600583047733,3.074779005057649,12.778730343309684,17.70345827601101,12.771826687744042,9.132625167181343,18.040197181996696,10.07717972585795,21.76582059156293,77.77515655792612,14.156175194332894,12.794921792297066,54.8413240319679,5.944035220632138,77.77515655792612,4.600065503786976,54.8413240319679,174.8903928965325,242.6935339451513,1.4181852449913448,0.44470799836294583,0.32046653775087103,5,0.495093518714306,Miox,PT
Ftl1,48.57365553445668,35.81397936414218,25.177788249183067,17.439714546461936,36.34062254193962,51.85029686728656,78.69484829402715,38.93420602790038,81.83035186627905,32.84509846040649,93.59986991420332,183.47506819176937,50.58633744024502,34.99231967405891,141.85806608602837,21.56026334732681,183.47506819176937,10.851759987976637,141.85806608602837,316.74845898256086,831.7144203196863,1.2933707137985568,0.5792453380234784,0.22059863783682745,6,0.529226141069193,Miox,PT
Fut9,49.31095819757283,36.470618520858324,25.794460038448875,17.745812465390713,37.541705809627615,53.13633321784044,79.69271182404837,39.63600382400904,83.178560791285,33.66676380108159,95.06060480790258,191.19909502896763,51.92139995255623,35.79744620390694,146.55950725868445,21.836788700978637,191.19909502896763,11.308602905131774,146.55950725868445,463.3079662412453,851.9892631844748,1.304583364158643,0.41268251133288286,0.22441491142074257,7,0.482544279226877,Miox,PT
Gatm,50.73712900412256,37.429582579733584,26.959738592421846,18.14085935235478,39.707004873512766,55.63589832287999,81.0509213276005,40.93735746272352,86.81544381819576,35.11960241222631,98.55743966634031,202.29992714163996,54.01223739845554,37.24887198881319,157.1042349688201,22.40557405718421,202.29992714163996,11.96516930917112,157.1042349688201,620.4122012100654,887.0575879982048,1.2876796553688683,0.32607341820014146,0.22805726469029355,8,0.485127759906361,Miox,PT
Gpx1,56.238672736056905,41.898186575388934,31.189416762454165,21.678037546917512,45.74689456012581,64.3658466292807,101.42521486809571,46.02024126254257,96.52709877671172,39.619325449215474,112.58086146533094,232.79592944201914,59.64964979739402,42.680728760530755,172.76628844320155,25.501754467514424,232.79592944201914,13.768876487579702,172.76628844320155,793.178489653267,1017.9178590995787,1.347461542062084,0.2934975323697752,0.2286981482454231,9,0.532050886053022,Miox,PT
Gpx3,91.38205344228496,81.82890907709829,53.82641408935751,42.010862769951714,87.7454571125141,114.98745068547979,136.72171280220073,71.9316207770982,141.87369404338125,68.62386402165757,169.37786161977988,440.00058828215776,109.1936487127526,76.02939634703289,374.9984932600694,42.316656390426246,440.00058828215776,26.024139550207817,374.9984932600694,1168.1769829133364,1727.8501901731731,1.1733396165328271,0.37665575911693866,0.25465204725767276,10,0.605182422178955,Miox,PT
Hrsp12,92.80787667504406,83.53685979279444,55.280771641306025,42.823936176179686,89.7181978584174,117.78916372673238,138.52169437246522,74.56595834231567,144.25601834673603,70.01540141607907,172.46084564058734,451.16467336446203,111.58739749318285,77.87220772488922,381.26321188834294,43.18144933684092,451.16467336446203,26.684447094946755,381.26321188834294,1549.4401948016794,1765.5824519080325,1.1833417421258847,0.29117914642856474,0.25553305249318525,11,0.483641083788853,Miox,PT
Maf,93.92285191709341,84.35543398585291,56.161161774541476,43.251406786552174,91.26766566479397,119.4128822556364,139.87058020067818,75.40047801041104,148.81350276271618,71.05655056564801,173.8883561192818,460.90681091103784,113.15036950522259,79.81634873540045,394.15828449165423,44.704026576261754,460.90681091103784,27.260652567805867,394.15828449165423,1943.5984792933336,1795.978425771128,1.1693444716136543,0.23714096086276903,0.2566327102248687,12,0.481366452511982,Miox,PT
Miox,96.83876154812884,85.82525679839243,57.78653079630693,43.813894228145,93.99763804946744,123.10867604618,142.48504556069955,77.65518967902646,153.4072832771226,73.4401931493887,179.39629521943877,482.1012386965379,116.48631598080482,82.50550670323199,402.77490744434755,45.77013041760463,482.1012386965379,28.51421167901086,402.77490744434755,2346.3733867376814,1854.6179561504762,1.1969495362944154,0.2054665474052428,0.2599463879327512,13,1.0,Miox,PT
Ndrg1,98.5457722181413,87.35896863556042,63.52358939011584,47.303456313779996,98.13475016718596,126.669958708375,144.00977277738195,79.92502839535851,156.45789949971007,75.44300870305187,183.19672525629292,497.4741740165407,120.23915389129006,84.83111527216316,423.2088583750551,46.635429275492704,497.4741740165407,29.42345458622152,423.2088583750551,2769.5822451127365,1909.7488025204402,1.1754814772229327,0.17962065394316928,0.2604919418511934,14,0.492832082813577,Miox,PT
Slc34a1,102.79429591796806,89.65630965127758,65.78357428763445,48.299465973855035,102.69617038348308,131.71065409879523,147.54594302621447,82.83662483134376,161.95536850420314,78.68184394053024,189.71785462456458,524.0260432739328,124.45020826621966,88.16418920128307,438.77747355232077,48.71838184670707,524.0260432739328,30.993883283989845,438.77747355232077,3208.3597186650572,1987.0369278280123,1.1942865686140263,0.16333144947099976,0.26372234754929014,15,0.568590420404431,Miox,PT
Spink1,108.23645019115227,91.68872406642389,68.45437413500852,49.30603074810078,106.92594196285404,139.62003750877614,150.84046277702046,86.5774797440351,169.87864340237277,82.4047455819994,196.9515102428919,551.2832734406641,130.95399522375803,92.74266634728994,466.9167790924916,50.866621302831305,551.2832734406641,32.606031041292994,466.9167790924916,3675.276497757549,2076.7309566751787,1.1806885040887773,0.14999776854259175,0.2654572426287043,16,0.58789492963541,Miox,PT
C1qtnf7,0.0,0.0,0.0,0.0,0.0,0.008021466441501899,0.0,0.0,0.0,0.0,0.0,0.00041638121999114396,2.2381479700406643,0.0,0.0,0.0,2.2381479700406643,1.0,0.008021466441501899,0.008021466441501899,2.238564351260656,279.01980097564365,279.01980097564365,0.9998139963143088,1,0.526504715154049,Nphs2,Podo
Cdkn1c,0.004969425608940979,0.04940249622658543,0.0,0.0,0.0036970509310259325,0.32134437565357993,0.004181573977897869,0.09247420763866246,0.0790127415925747,0.00452790274789361,0.0,0.010176360002427508,26.080642358169133,0.019921590816187874,0.004030749783951813,0.09492602534196262,26.080642358169133,11.652778416475869,0.32134437565357993,0.32936584209508185,26.44796248283724,81.16103574280368,79.18441752268934,0.9861115908302399,2,0.658892383409147,Nphs2,Podo
Chst1,0.010638649095400042,0.04940249622658543,0.0,0.0,0.005114180455814216,0.33349241007165065,0.009151542940441694,0.09247420763866246,0.0790127415925747,0.00452790274789361,0.0,0.01090114858810072,28.495101241939068,0.02246831298102396,0.004030749783951813,0.09492602534196262,28.495101241939068,12.731553777215789,0.33349241007165065,0.6628582521667326,28.87774919933148,85.44452701582297,42.98822734543181,0.9867493842836869,3,0.53121950712844,Nphs2,Podo
Clic3,0.010638649095400042,0.051183123007212214,0.011304532580817674,0.0,0.008064341653786418,0.33598120179811053,0.009151542940441694,0.09656548234075629,0.0790127415925747,0.00452790274789361,0.0,0.012276996598002217,40.809756122691525,0.02246831298102396,0.004030749783951813,0.09492602534196262,40.809756122691525,18.233716746596546,0.33598120179811053,0.9988394539648431,41.21390652335535,121.4644030805447,40.8571727525372,0.9901938341992697,4,0.783334187684632,Nphs2,Podo
Ddn,0.010638649095400042,0.052249071991746575,0.011304532580817674,0.0,0.008593830227109358,0.3391001559005176,0.02196993579598226,0.09656548234075629,0.0790127415925747,0.00452790274789361,0.0,0.012562750866451644,42.96069751183134,0.02246831298102396,0.004030749783951813,0.09492602534196262,42.96069751183134,19.194753022093888,0.3391001559005176,1.3379396098653606,43.379547497177015,126.69029124373152,32.10959388230875,0.9903445284814709,5,0.540830932230019,Nphs2,Podo
Nphs1,0.010638649095400042,0.05359333146608735,0.011304532580817674,0.0,0.0105481383652822,0.3685024488778284,0.02196993579598226,0.1003214863131061,0.0790127415925747,0.00452790274789361,0.0,0.014817189985179943,65.72056135202853,0.02828928360226455,0.004030749783951813,0.09492602534196262,65.72056135202853,29.36381429277639,0.3685024488778284,1.706442058743189,66.15454131869902,178.34497858063682,38.51320999462024,0.9934399066485883,6,0.85495669907729,Nphs2,Podo
Nphs2,0.010638649095400042,0.05359333146608735,0.011304532580817674,0.0,0.015026714578825505,0.3936494091936119,0.02643000833460202,0.10409541870537165,0.0790127415925747,0.00452790274789361,0.0,0.017481492766274583,101.53093377629241,0.03782473952603873,0.004030749783951813,0.09492602534196262,101.53093377629241,45.36381648370091,0.3936494091936119,2.100091467936801,101.98982608281221,257.9222308100953,48.34595793869862,0.9955006070296933,7,1.0,Nphs2,Podo
Ptpro,0.010638649095400042,0.05359333146608735,0.011304532580817674,0.0,0.01569659398769459,0.39930317228279943,0.6934664665041282,0.10409541870537165,0.5797533128250744,0.00452790274789361,0.0,0.017994723574395393,107.25178729887037,0.04677703453638758,0.004030749783951813,0.09492602534196262,107.25178729887037,47.91988230202748,0.6934664665041282,2.793557934440929,108.5944287457982,154.66038010394826,38.392540915867755,0.9876361848168957,8,0.48750704962141,Nphs2,Podo
Rab3b,0.024859768495174128,0.0544475066745061,0.016763488872046442,0.0,0.01853940388123251,0.4086119961486315,0.6934664665041282,0.10409541870537165,0.5797533128250744,0.00452790274789361,0.0,0.01851388716047297,112.64776339961557,0.04677703453638758,0.004030749783951813,0.09492602534196262,112.64776339961557,50.330793543363846,0.6934664665041282,3.487024400945057,114.02360989478827,162.44154381031626,32.30483944106776,0.9879336700842728,9,0.63422850750502,Nphs2,Podo
Rasl11a,0.024859768495174128,0.06304523930866773,0.40254862991136325,0.08273865682989373,0.022083701148110018,0.6953174828864179,0.7006377012473264,0.11037036535258454,0.6195895063971062,0.024408974178595146,0.0,0.02090548695590703,122.40283525173264,0.05817360867743116,0.006528338362179534,0.11188316785996262,122.40283525173264,54.68933997670794,0.7006377012473264,4.187662102192384,124.64528817809602,174.70203934761457,29.229396322986656,0.9820093245469551,10,0.499082168330527,Nphs2,Podo
Sema3e,0.024859768495174128,0.06749607371105623,0.40254862991136325,0.08273865682989373,0.022827379030876935,0.6953174828864179,0.7006377012473264,0.11037036535258454,0.6195895063971062,0.024408974178595146,0.0,0.02090548695590703,123.91235687437333,0.05817360867743116,0.006528338362179534,0.11188316785996262,123.91235687437333,55.363791193895906,0.7006377012473264,4.88829980343971,126.16000431302187,176.85653605818743,25.348763753643123,0.982184152173364,11,0.49563659467119,Nphs2,Podo
Sema3g,0.024859768495174128,0.06822501149125991,0.40708308976888047,0.09911572238728719,0.02586050820501206,1.44581763538973,0.7006377012473264,0.11037036535258454,0.6195895063971062,0.024408974178595146,0.0,0.022935104509872885,136.42005267625095,0.05817360867743116,0.0085661748726698,0.11188316785996262,136.42005267625095,60.95220445758658,1.44581763538973,6.33411743882944,138.70176137969412,94.35495136942218,21.537341862335552,0.9835495333242594,12,0.622603620665707,Nphs2,Podo
Shisa3,0.024859768495174128,0.07029254883925456,0.41244038951837314,0.09911572238728719,0.02665997118998699,1.4799425065395415,0.7006377012473264,0.11037036535258454,0.6195895063971062,0.024408974178595146,0.0,0.0232750737289428,139.67956196422423,0.05817360867743116,0.0085661748726698,0.11188316785996262,139.67956196422423,62.40854663496017,1.4799425065395415,7.814059945368982,141.96983493696894,94.38174884970928,17.87541469361335,0.9838678901489072,13,0.628507367843427,Nphs2,Podo
Synpo,0.03375466638174639,0.07744998258874246,0.4213764305169972,0.09911572238728719,0.030187178829512516,2.110947110724721,0.7030060455780667,0.11203049939180687,0.6195895063971062,0.024408974178595146,0.0,0.027887669102501213,148.2198172748883,0.06075646676487641,0.046112176868710636,0.11188316785996262,148.2198172748883,66.22431548714597,2.110947110724721,9.925007056093703,150.58737576173422,70.2148417276083,14.9339760100105,0.9842778421838496,14,0.582437761384328,Nphs2,Podo
Tmem54,0.03375466638174639,0.07744998258874246,0.4213764305169972,0.09911572238728719,0.030187178829512516,2.1200369768963516,0.7030060455780667,0.11203049939180687,0.6195895063971062,0.024408974178595146,0.0,0.027887669102501213,151.37015394773238,0.06075646676487641,0.046112176868710636,0.11188316785996262,151.37015394773238,67.6318795602161,2.1200369768963516,12.045044032990054,153.73771243457827,71.39977066311936,12.567007105424118,0.9846000148606778,15,0.554387561727652,Nphs2,Podo
Wt1,0.03375466638174639,0.08314028449340032,0.4213764305169972,0.11243378434291137,0.033073907728858355,2.193694938379941,0.7030060455780667,0.11203049939180687,0.6195895063971062,0.024408974178595146,0.0,0.03179784707424322,160.1928889749595,0.06075646676487641,0.046112176868710636,0.11188316785996262,160.1928889749595,71.57385978016859,2.193694938379941,14.238738971369996,162.58625273253676,73.0242323908825,11.25049692230901,0.9852794211235406,16,0.703176616385533,Nphs2,Podo
AW112010,0.803252623167582,0.01145732154750534,0.03292922601121573,0.0,0.007417663263003322,0.43403586877326206,0.8008772725148466,0.0038086774149694563,1.2406250363486953,42.321670467663424,0.15607522826002163,0.013010785745822573,0.04746580089045846,11.735992803240661,0.01101740346188153,28.339321815334976,11.735992803240661,1.0,28.339321815334976,28.339321815334976,57.61963617830336,0.4141239822080033,0.4141239822080033,0.20368043919825796,1,0.522553995448491,Ltb,T lymph
Arhgdib,5.646538954058825,0.02839617288894958,1.0017961522162329,0.34118062458283793,0.053419556658916956,0.5318579984839484,7.170094154927325,0.009335928486356643,3.302988672244053,50.82749064645448,6.344576437672723,0.02322481684038385,0.04746580089045846,18.237718065375017,0.021162682705458784,41.21264580760433,18.237718065375017,1.5539987431092352,41.21264580760433,69.55196762293932,93.587246664486,0.4425272318238275,0.2622171404876249,0.19487396750497385,2,0.482799711825613,Ltb,T lymph
Cd3d,5.812083580475389,0.03463347934997822,1.0114056538049903,0.3705725065450399,0.05633457390854842,0.5350816222303214,7.210237265786219,0.02223176874550322,3.3847858544947185,53.446126514125595,7.096150569974677,0.02513481498392999,0.04746580089045846,24.976983844112688,0.02347653823433559,47.28504486356476,24.976983844112688,2.1282378289475257,47.28504486356476,116.83701248650408,104.05270438766237,0.5282216378599351,0.2137762966765159,0.24004165957145687,3,0.547717883870116,Ltb,T lymph
Cd3g,6.027037695961233,0.038513553213697774,1.0145627127520165,0.3705725065450399,0.058820552852329386,0.5350816222303214,7.3026290855864975,0.02578719914990854,3.4660688492558025,56.53983985229577,7.096150569974677,0.02711038212956825,0.04746580089045846,34.54386714190207,0.02347653823433559,54.43441734384541,34.54386714190207,2.943412433958162,54.43441734384541,171.2714298303495,117.11698406297373,0.6345960667439338,0.2016907733888776,0.29495181606903276,4,0.601806806192493,Ltb,T lymph
Cd52,24.561776661685634,0.07739064205131166,1.0199546677685531,0.3705725065450399,0.07336109601036282,0.5901439378899114,23.511635498789012,0.050295629710461476,20.49766372851414,89.06477587678174,30.387972247959326,0.04490936115452533,0.04746580089045846,57.4815245820424,0.044651123212025495,87.74833861278726,57.4815245820424,4.897883421176776,87.74833861278726,259.01976844313674,247.82409336100488,0.6550725118078282,0.22191945011587585,0.23194485976917978,5,0.588024264082341,Ltb,T lymph
Coro1a,30.721094016019364,0.08830629776866203,1.0253466227850898,0.38349307091529167,0.08008380606472937,0.6455711385304089,36.588953727395406,0.062021285202773176,24.510791368110176,97.73537435921473,37.95689150822739,0.05375963258651074,0.04746580089045846,65.85692636774269,0.044651123212025495,105.13216849909568,65.85692636774269,5.611534317706603,97.73537435921473,356.7551428023515,303.19752426454664,0.6738289672446887,0.18459979539588184,0.21720799510975242,6,0.515724016072874,Ltb,T lymph
Cxcr6,30.830723639318027,0.09498160135371299,1.0253466227850898,0.41288495287749366,0.08008380606472937,0.647680961125976,36.60784395873371,0.062021285202773176,24.510791368110176,98.06387602938116,37.95689150822739,0.054772937959380825,0.04746580089045846,69.53930626673025,0.044651123212025495,105.96211346460404,69.53930626673025,5.925302395169188,98.06387602938116,454.81901883173265,307.8775592971952,0.7091225544245814,0.15289445556905656,0.22586675828361927,7,0.498888399663573,Ltb,T lymph
Gimap3,31.90695454285403,0.09615758937180627,1.0336116317723003,0.41288495287749366,0.08344737961468528,1.2913480320864201,36.64241208351459,0.06463604778625275,24.510791368110176,100.64997812598283,37.95689150822739,0.055861591515841316,0.04746580089045846,73.86915293301769,0.044651123212025495,107.69352754318908,73.86915293301769,6.294239794746653,100.64997812598283,555.4689969577155,315.7097941280402,0.73392120205487,0.13298519510107043,0.2339780212933752,8,0.490432504351066,Ltb,T lymph
Hcst,32.56639631313122,0.14040898394686635,1.0576552627524023,0.4397466303312173,0.12624136994496243,1.390863884181181,37.458238293389755,0.09465086243999989,24.815515603728098,109.64094576474454,42.583438784143105,0.06875071178028626,0.04746580089045846,81.15001804195732,0.06389524042860353,111.9121913767977,81.15001804195732,6.9146274544024395,109.64094576474454,665.10994272246,333.91547715984325,0.7401433604565952,0.12200993073384254,0.2430256265213826,9,0.514239176841379,Ltb,T lymph
Lck,32.8390102206395,0.1522319631164267,1.062169770348287,0.4397466303312173,0.1290122408408559,1.4574374400306644,37.48809029444654,0.10687866873974936,24.855133020234888,115.54675741809525,42.583438784143105,0.07119190864335546,0.04746580089045846,85.54149375054465,0.07962244354479779,117.29130652196423,85.54149375054465,7.288816138922995,115.54675741809525,780.6567001405552,344.14422945845877,0.740319292916379,0.10957632687344272,0.24856291760333077,10,0.486074877192943,Ltb,T lymph
