,x,y,leiden,QC,n_genes,normalize_total,class
63,6698.642857,12770.45833,0,cell,53,7341.845,Inhibitory neurons 1
64,7109.782787,12774.46311,4,cell,53,5493.414,Endothelial cells
65,7231.891775,12774.39394,0,cell,53,15180.746,Inhibitory neurons 1
66,7249.761905,12771.30952,1,cell,53,9338.111,Astrocytes
67,7127.677316,12774.83067,13,cell,53,5374.553,Pericytes
68,6828.671233,12773.73973,1,cell,53,5212.9043,Astrocytes
69,6629.807692,12775.70879,1,cell,53,5885.358,Astrocytes
70,6447.795918,12774.44898,1,cell,53,3636.7446,Astrocytes
71,7257.75625,12777.14375,7,cell,53,6812.6187,Blood vessel associated cells
72,6470.964539,12777.38298,10,cell,53,10647.915,Mature oligodendrocytes 2
73,7218.594828,12781.25862,0,cell,53,8933.131,Inhibitory neurons 1
74,6769.450311,12786.37888,0,cell,53,7646.453,Inhibitory neurons 1
75,7035.019417,12781.84466,1,cell,53,7253.8066,Astrocytes
76,6514.647619,12783.97143,1,cell,53,3864.8765,Astrocytes
77,6808.104396,12785.03297,0,cell,53,5446.5986,Inhibitory neurons 1
78,6697.230189,12787.27547,2,cell,53,8157.4385,Mature oligodendrocytes 1
79,6387.693333,12791.22667,1,cell,53,5396.515,Astrocytes
80,6583.177215,12785.08861,0,cell,53,7230.911,Inhibitory neurons 1
81,6746.010989,12785.74725,0,cell,53,5054.396,Inhibitory neurons 1
82,6903.696629,12787.73034,0,cell,53,9872.426,Inhibitory neurons 1
83,7235.267717,12789.12598,1,cell,53,13110.346,Astrocytes
84,6469.231111,12793.23556,0,cell,53,9430.414,Inhibitory neurons 1
85,6858.333333,12789.54902,0,cell,53,6792.01,Inhibitory neurons 1
86,6625.019868,12790.64238,0,cell,53,8627.603,Inhibitory neurons 1
87,6737.760479,12796.52695,0,cell,53,6690.3896,Inhibitory neurons 1
88,6845.941176,12794.89076,4,cell,53,2961.4536,Endothelial cells
89,6541.305263,12795.8,2,cell,53,6512.6846,Mature oligodendrocytes 1
90,6592.670732,12797.39634,0,cell,53,7963.585,Inhibitory neurons 1
91,6623.894737,12803.84211,0,cell,53,9793.495,Inhibitory neurons 1
92,6830.91358,12803.85185,11,cell,53,4579.66,Microglia
93,6801.416974,12803.61624,0,cell,53,7199.694,Inhibitory neurons 1
94,7186.525547,12808.19708,2,cell,53,7298.0947,Mature oligodendrocytes 1
95,7222.715686,12806.59804,1,cell,53,14183.274,Astrocytes
96,6413.760274,12808.66438,1,cell,53,4003.0342,Astrocytes
97,6563.313043,12807.93043,8,cell,53,4673.4263,Unknown
98,7127.454545,12807.87879,0,cell,53,7659.348,Inhibitory neurons 1
99,7144.192053,12808.88079,0,cell,53,10382.443,Inhibitory neurons 1
100,6460.52381,12807.69048,0,cell,53,4226.5713,Inhibitory neurons 1
101,6719.904459,12811.52229,4,cell,53,3249.357,Endothelial cells
102,6972.042857,12809.22857,4,cell,53,4541.2144,Endothelial cells
103,6855.425532,12814.70213,8,cell,53,3943.4734,Unknown
104,6962.893617,12813.67021,4,cell,53,4083.1594,Endothelial cells
105,7114.559406,12815.82673,0,cell,53,9542.029,Inhibitory neurons 1
106,6561.123529,12819.87647,0,cell,53,6050.212,Inhibitory neurons 1
107,7049.598837,12819.84302,0,cell,53,8341.751,Inhibitory neurons 1
108,6661.350649,12817.88312,4,cell,53,3490.3374,Endothelial cells
109,7101.719298,12817.59649,1,cell,53,3929.2456,Astrocytes
110,7015.175182,12820.38686,4,cell,53,4752.4233,Endothelial cells
111,6954.797297,12823.72973,4,cell,53,4078.0408,Endothelial cells
112,7208.961538,12826.06593,0,cell,53,12830.659,Inhibitory neurons 1
113,6781.121849,12829.2395,1,cell,53,9101.621,Astrocytes
114,6802.539474,12827.32237,0,cell,53,12219.367,Inhibitory neurons 1
115,6966.424242,12824.06061,1,cell,53,4118.364,Astrocytes
116,6740.886667,12830.16,6,cell,53,5648.953,Excitatory neurons 3
117,7005.613208,12829.71698,1,cell,53,3605.726,Astrocytes
118,7218.527473,12830.70879,1,cell,53,9052.633,Astrocytes
119,6464.822222,12829.91852,7,cell,53,5997.429,Blood vessel associated cells
120,7083.861111,12830.48611,1,cell,53,2500.3752,Astrocytes
121,6484.203704,12834.65741,6,cell,53,4993.186,Excitatory neurons 3
122,6973.837209,12833.9186,0,cell,53,9444.85,Inhibitory neurons 1
123,6497.336207,12838.28448,2,cell,53,8456.051,Mature oligodendrocytes 1
124,7204.155963,12843.63761,1,cell,53,11662.327,Astrocytes
125,6832.875,12851.08523,0,cell,53,12771.607,Inhibitory neurons 1
126,6893.136054,12850.79592,13,cell,53,5885.306,Pericytes
127,6959.489796,12851.09524,0,cell,53,8935.992,Inhibitory neurons 1
128,6874.902857,12851.35429,0,cell,53,10934.842,Inhibitory neurons 1
129,6987.228571,12850.57143,6,cell,53,4822.6577,Excitatory neurons 3
130,7058.844262,12855.5082,0,cell,53,6022.1724,Inhibitory neurons 1
131,6905.172185,12858.31788,1,cell,53,7216.431,Astrocytes
132,7047.606061,12859.32576,4,cell,53,3817.1216,Endothelial cells
133,6596.10596,12864.50331,8,cell,53,3448.9265,Unknown
134,6658.857143,12861.19048,1,cell,53,4405.6675,Astrocytes
135,7188.768382,12865.82353,1,cell,53,7892.195,Astrocytes
136,6820.434483,12869.4,13,cell,53,5603.137,Pericytes
137,6858.549669,12874.56954,0,cell,53,10276.099,Inhibitory neurons 1
138,6816.632432,12886.58919,4,cell,53,5140.7295,Endothelial cells
139,6889.615385,12884.36325,0,cell,53,10126.27,Inhibitory neurons 1
140,6580.083333,12880.77083,0,cell,53,4895.292,Inhibitory neurons 1
141,6512.130178,12889.12426,12,cell,53,3684.9646,Immature oligodendrocytes
142,6954.101266,12886.65823,1,cell,53,6944.253,Astrocytes
143,7125.253731,12886.69403,1,cell,53,3109.5974,Astrocytes
144,6378.954545,12884.81818,6,cell,53,3084.5908,Excitatory neurons 3
145,7169.595238,12889.25397,1,cell,53,8912.007,Astrocytes
146,7144.128049,12891.20732,0,cell,53,15498.835,Inhibitory neurons 1
147,6546.007092,12894.92908,4,cell,53,3586.5176,Endothelial cells
148,6734.534091,12894.82386,0,cell,53,9614.147,Inhibitory neurons 1
149,6644.449438,12894.31461,1,cell,53,4445.7856,Astrocytes
150,7117.75,12893.22917,1,cell,53,3152.7913,Astrocytes
151,6775.414286,12895.38571,6,cell,53,4720.8994,Excitatory neurons 3
152,6936.936,12897.2,4,cell,53,4773.92,Endothelial cells
153,7158.040881,12900.72956,1,cell,53,12450.403,Astrocytes
154,6484.907975,12899.31902,12,cell,53,5549.736,Immature oligodendrocytes
155,7006.795455,12900.43182,4,cell,53,3430.8525,Endothelial cells
156,6454.531532,12902.81982,0,cell,53,8578.486,Inhibitory neurons 1
157,6787.374046,12903.55725,2,cell,53,10584.184,Mature oligodendrocytes 1
158,6404.358025,12904.16049,12,cell,53,3465.9014,Immature oligodendrocytes
159,6901.975758,12907.93333,4,cell,53,3958.0544,Endothelial cells
160,6651.442857,12906.94286,6,cell,53,7160.371,Excitatory neurons 3
161,6641.219697,12910.66667,11,cell,53,2247.682,Microglia
162,6544.512605,12910.21849,4,cell,53,3261.0085,Endothelial cells
163,7074.691589,12910.97196,0,cell,53,10217.045,Inhibitory neurons 1
164,6452.49697,12914.29091,0,cell,53,6136.3823,Inhibitory neurons 1
165,7148.063107,12921.11165,7,cell,53,9076.977,Blood vessel associated cells
166,6884.950311,12920.45963,0,cell,53,11073.447,Inhibitory neurons 1
167,7137.344444,12923.33333,7,cell,53,8994.467,Blood vessel associated cells
168,6988.204724,12922.31496,0,cell,53,10884.054,Inhibitory neurons 1
169,6864.485255,12931.35121,0,cell,53,8696.387,Inhibitory neurons 1
170,6893.217687,12926.59864,2,cell,53,10090.137,Mature oligodendrocytes 1
171,7071.929936,12925.33758,0,cell,53,12294.198,Inhibitory neurons 1
172,6935.009174,12940.58257,0,cell,53,8962.381,Inhibitory neurons 1
173,7126.921875,12936.375,0,cell,53,11263.328,Inhibitory neurons 1
174,6564.5,12942.11111,1,cell,53,3128.472,Astrocytes
175,6780.95,12947.25625,0,cell,53,8787.238,Inhibitory neurons 1
176,6978.518519,12945.5679,1,cell,53,3899.5432,Astrocytes
177,7117.562189,12947.93532,1,cell,53,8213.303,Astrocytes
178,6361.965217,12950.7913,0,cell,53,6410.252,Inhibitory neurons 1
179,6489.36,12952.656,0,cell,53,6625.8003,Inhibitory neurons 1
180,6679.397436,12950.37179,0,cell,53,7188.4478,Inhibitory neurons 1
181,7102.531532,12951.86486,1,cell,53,7721.649,Astrocytes
182,6386.652893,12954.15702,1,cell,53,4190.248,Astrocytes
183,6620.3,12956.15909,1,cell,53,8549.933,Astrocytes
184,6912.96063,12955.75591,0,cell,53,6420.6777,Inhibitory neurons 1
185,6681.123596,12961.15169,7,cell,53,14174.084,Blood vessel associated cells
186,6789.146341,12961.85366,0,cell,53,7586.7925,Inhibitory neurons 1
187,6479.345679,12964.08025,0,cell,53,5717.611,Inhibitory neurons 1
188,6960.767857,12963.79762,1,cell,53,3940.5479,Astrocytes
189,6767.962025,12966.10127,4,cell,53,5038.7466,Endothelial cells
190,6881.468085,12963.93617,1,cell,53,4957.9365,Astrocytes
191,6490.205882,12968.91176,0,cell,53,7818.1367,Inhibitory neurons 1
192,6678.923913,12972.82609,7,cell,53,11291.31,Blood vessel associated cells
193,7094.485149,12972.53465,7,cell,53,8585.539,Blood vessel associated cells
194,6831.701863,12974.21118,11,cell,53,3852.4966,Microglia
195,7069.422018,12979.41284,1,cell,53,12810.748,Astrocytes
196,6988.810526,12977.75789,1,cell,53,7063.832,Astrocytes
197,6403.385827,12981.97638,7,cell,53,7505.7163,Blood vessel associated cells
198,6751.346939,12982.88435,6,cell,53,5561.564,Excitatory neurons 3
199,7019.560345,12981.24138,1,cell,53,7058.5425,Astrocytes
200,6377.741573,12981.66292,1,cell,53,2974.6067,Astrocytes
201,6415.174603,12982.15873,7,cell,53,7023.0312,Blood vessel associated cells
202,6483.161765,12983.32353,1,cell,53,6963.625,Astrocytes
203,7039.538462,12984.09467,0,cell,53,10124.261,Inhibitory neurons 1
204,6915.5,12984.12921,1,cell,53,6522.7812,Astrocytes
205,6776.568627,12982.03922,1,cell,53,5838.3926,Astrocytes
206,6953.646154,12988.46667,0,cell,53,8969.59,Inhibitory neurons 1
207,6468.290598,12988.30769,1,cell,53,6967.512,Astrocytes
208,6843.63253,12989.39759,0,cell,53,11119.796,Inhibitory neurons 1
209,6389.874346,12991.13613,7,cell,53,9565.566,Blood vessel associated cells
210,6677.384,12989.664,0,cell,53,8644.36,Inhibitory neurons 1
211,7046.074176,12996.03297,10,cell,53,13745.672,Mature oligodendrocytes 2
212,6437.685185,12991.38889,1,cell,53,6101.889,Astrocytes
213,6718.285714,12993.43878,8,cell,53,4187.9595,Unknown
214,6427.0,12993.69663,7,cell,53,12480.012,Blood vessel associated cells
215,6520.836364,12995.23636,1,cell,53,4389.8545,Astrocytes
216,6401.128571,12997.15714,7,cell,53,7777.071,Blood vessel associated cells
217,6352.106383,12998.80851,1,cell,53,3771.2551,Astrocytes
218,6919.108696,13003.41848,0,cell,53,7233.1963,Inhibitory neurons 1
219,6964.022936,13006.4633,4,cell,53,4957.055,Endothelial cells
220,7022.42,13006.38667,0,cell,53,12389.819,Inhibitory neurons 1
221,6431.269231,13004.42308,7,cell,53,9405.808,Blood vessel associated cells
222,6900.296875,13009.57292,0,cell,53,14536.12,Inhibitory neurons 1
223,6700.4375,13010.32386,0,cell,53,9935.034,Inhibitory neurons 1
224,6374.585616,13014.59247,7,cell,53,19673.963,Blood vessel associated cells
225,6457.788321,13012.62774,7,cell,53,16447.27,Blood vessel associated cells
226,6445.526066,13014.67299,7,cell,53,11430.892,Blood vessel associated cells
227,6492.280303,13012.2803,7,cell,53,6858.932,Blood vessel associated cells
228,6539.815789,13013.42105,0,cell,53,7297.144,Inhibitory neurons 1
229,6434.38,13018.45,7,cell,53,5655.2295,Blood vessel associated cells
230,6678.758065,13011.87097,0,cell,53,6854.4517,Inhibitory neurons 1
231,6605.865546,13015.41176,0,cell,53,7593.2017,Inhibitory neurons 1
232,6411.601036,13018.96373,7,cell,53,12256.714,Blood vessel associated cells
233,7030.5,13018.0,1,cell,53,10900.999,Astrocytes
234,6772.552764,13022.84925,0,cell,53,9822.957,Inhibitory neurons 1
235,7016.245902,13024.45902,1,cell,53,11075.37,Astrocytes
236,6502.535836,13029.62116,7,cell,53,11592.307,Blood vessel associated cells
237,6979.6,13026.97143,1,cell,53,7139.3286,Astrocytes
238,6586.486486,13029.68468,0,cell,53,7550.207,Inhibitory neurons 1
239,6422.447368,13031.02193,7,cell,53,9797.246,Blood vessel associated cells
240,6362.409091,13029.58586,7,cell,53,37062.11,Blood vessel associated cells
241,6564.188571,13031.44571,0,cell,53,8515.669,Inhibitory neurons 1
242,6388.016026,13035.83974,7,cell,53,50309.918,Blood vessel associated cells
243,6607.340659,13031.63736,0,cell,53,9503.649,Inhibitory neurons 1
244,6678.157895,13033.69737,0,cell,53,10452.895,Inhibitory neurons 1
245,7000.418605,13033.5814,0,cell,53,7951.0586,Inhibitory neurons 1
246,6528.754386,13036.61404,0,cell,53,6883.237,Inhibitory neurons 1
247,6620.674074,13038.58519,1,cell,53,8067.511,Astrocytes
248,6514.054054,13039.03378,7,cell,53,6247.933,Blood vessel associated cells
249,6413.287356,13042.39655,7,cell,53,16087.844,Blood vessel associated cells
250,6975.583333,13042.23333,0,cell,53,15163.466,Inhibitory neurons 1
251,6704.662983,13046.85083,0,cell,53,13894.431,Inhibitory neurons 1
252,6909.381443,13048.51546,1,cell,53,6652.526,Astrocytes
253,6506.221053,13052.01053,7,cell,53,7318.385,Blood vessel associated cells
254,6937.811765,13049.73529,0,cell,53,14885.405,Inhibitory neurons 1
255,6352.190476,13048.5,7,cell,53,22334.64,Blood vessel associated cells
256,6376.638655,13053.0084,7,cell,53,36425.02,Blood vessel associated cells
257,6622.090909,13059.68312,7,cell,53,18030.465,Blood vessel associated cells
258,6983.568862,13054.52695,1,cell,53,15095.581,Astrocytes
259,6636.529801,13054.98013,1,cell,53,9480.749,Astrocytes
260,6857.619048,13058.22751,0,cell,53,12000.487,Inhibitory neurons 1
261,6888.896341,13056.17683,0,cell,53,15579.065,Inhibitory neurons 1
262,6367.557692,13055.61538,7,cell,53,28217.51,Blood vessel associated cells
263,6776.925926,13052.59259,0,cell,53,7582.0737,Inhibitory neurons 1
264,6522.668033,13059.56967,7,cell,53,6123.0815,Blood vessel associated cells
265,6682.861386,13057.88119,0,cell,53,11364.278,Inhibitory neurons 1
266,6538.059072,13066.50633,7,cell,53,6479.148,Blood vessel associated cells
267,6937.881988,13063.28571,0,cell,53,16724.703,Inhibitory neurons 1
268,6608.744186,13066.71628,7,cell,53,27198.295,Blood vessel associated cells
269,6580.285223,13071.21306,7,cell,53,27477.889,Blood vessel associated cells
270,6967.578231,13068.39456,1,cell,53,12502.237,Astrocytes
271,6447.382253,13072.40956,7,cell,53,28348.604,Blood vessel associated cells
272,6400.865385,13068.86538,1,cell,53,8427.098,Astrocytes
273,6667.281879,13069.6443,1,cell,53,8425.36,Astrocytes
274,6953.60241,13071.3253,1,cell,53,12544.409,Astrocytes
275,6927.040741,13075.75185,1,cell,53,20165.05,Astrocytes
276,6472.088496,13071.84956,7,cell,53,18536.346,Blood vessel associated cells
277,6650.641434,13076.88048,7,cell,53,26556.19,Blood vessel associated cells
278,6523.02509,13077.51254,7,cell,53,10572.898,Blood vessel associated cells
279,6839.744048,13078.75595,1,cell,53,9472.156,Astrocytes
280,6691.196429,13080.42262,7,cell,53,10603.095,Blood vessel associated cells
281,6907.8125,13077.0125,1,cell,53,19749.025,Astrocytes
282,6875.684211,13080.49474,7,cell,53,13906.706,Blood vessel associated cells
283,6456.128834,13085.92638,7,cell,53,12761.411,Blood vessel associated cells
284,6402.474138,13085.93103,11,cell,53,3397.8276,Microglia
285,6662.877301,13086.88344,7,cell,53,21477.29,Blood vessel associated cells
286,6470.01506,13090.90361,7,cell,53,11805.859,Blood vessel associated cells
287,6728.805556,13087.47222,0,cell,53,13208.2,Inhibitory neurons 1
288,6874.400826,13093.57025,7,cell,53,18392.17,Blood vessel associated cells
289,6886.529412,13088.63399,7,cell,53,18756.602,Blood vessel associated cells
290,6839.452174,13093.56087,7,cell,53,8651.552,Blood vessel associated cells
291,6790.118227,13092.60099,7,cell,53,7565.6104,Blood vessel associated cells
292,6804.591837,13093.2449,7,cell,53,8873.511,Blood vessel associated cells
293,6723.422131,13105.37705,7,cell,53,27227.037,Blood vessel associated cells
294,6668.546798,13099.14778,7,cell,53,27658.955,Blood vessel associated cells
295,6707.2827,13099.09705,7,cell,53,31046.406,Blood vessel associated cells
296,6767.817259,13099.51777,7,cell,53,11378.116,Blood vessel associated cells
297,6744.207921,13100.47525,7,cell,53,17496.934,Blood vessel associated cells
298,6503.30303,13104.82955,7,cell,53,22396.244,Blood vessel associated cells
299,6808.703704,13102.22222,6,cell,53,5806.018,Excitatory neurons 3
300,6554.51495,13113.23256,7,cell,53,36189.28,Blood vessel associated cells
301,6668.348837,13110.88372,7,cell,53,26321.03,Blood vessel associated cells
302,6528.240909,13119.19545,7,cell,53,27960.309,Blood vessel associated cells
303,6707.244444,13123.05,7,cell,53,19311.184,Blood vessel associated cells
304,6662.730435,13124.93043,7,cell,53,30975.654,Blood vessel associated cells
305,6575.746269,13129.66169,7,cell,53,20039.033,Blood vessel associated cells
306,6583.28821,13143.15284,7,cell,53,16240.41,Blood vessel associated cells
307,6656.453988,13143.55215,7,cell,53,5875.4297,Blood vessel associated cells
308,6601.511864,13155.41695,7,cell,53,14971.085,Blood vessel associated cells
309,6638.664596,13163.75776,7,cell,53,9693.075,Blood vessel associated cells
310,6612.619469,13189.23009,7,cell,53,9172.974,Blood vessel associated cells
311,6604.711864,13210.33051,7,cell,53,11617.179,Blood vessel associated cells
312,6615.372093,13214.84884,7,cell,53,14526.664,Blood vessel associated cells
313,6637.862069,13215.28736,7,cell,53,10506.701,Blood vessel associated cells
314,6598.069124,13227.76037,7,cell,53,16054.403,Blood vessel associated cells
315,6584.039394,13236.85152,7,cell,53,31934.32,Blood vessel associated cells
316,6499.159763,13244.30769,1,cell,53,4850.3193,Astrocytes
317,6553.099057,13250.48113,7,cell,53,22801.463,Blood vessel associated cells
318,6539.816024,13257.46884,7,cell,53,28527.908,Blood vessel associated cells
319,6521.951872,13262.48663,7,cell,53,16752.963,Blood vessel associated cells
320,6369.490446,13268.27389,8,cell,53,3191.688,Unknown
321,6512.393443,13272.2541,7,cell,53,10048.025,Blood vessel associated cells
322,6485.087719,13275.14035,7,cell,53,6761.983,Blood vessel associated cells
323,6420.0,13284.03891,1,cell,53,4279.681,Astrocytes
324,6492.290698,13284.44186,7,cell,53,9570.405,Blood vessel associated cells
325,6479.16129,13290.67742,7,cell,53,10986.919,Blood vessel associated cells
326,6462.295918,13293.76531,7,cell,53,11362.96,Blood vessel associated cells
327,6435.610169,13298.72881,7,cell,53,13536.748,Blood vessel associated cells
328,6422.843137,13302.45098,7,cell,53,14758.066,Blood vessel associated cells
329,6457.154762,13302.04762,7,cell,53,14601.583,Blood vessel associated cells
330,6361.0,13308.5,7,cell,53,6412.1504,Blood vessel associated cells
331,6405.891626,13315.49754,7,cell,53,9868.695,Blood vessel associated cells
332,6435.784672,13317.07299,7,cell,53,17206.438,Blood vessel associated cells
333,6414.022222,13325.05185,7,cell,53,9698.23,Blood vessel associated cells
334,6398.542636,13327.62016,7,cell,53,7265.79,Blood vessel associated cells
335,6384.141026,13328.70513,7,cell,53,5118.6035,Blood vessel associated cells
336,6409.050336,13346.42282,7,cell,53,13739.248,Blood vessel associated cells
337,6405.104235,13361.86645,7,cell,53,13013.12,Blood vessel associated cells
338,6387.834254,13370.67403,7,cell,53,6400.7407,Blood vessel associated cells
339,6401.231481,13378.44907,7,cell,53,9888.346,Blood vessel associated cells
340,6363.086705,13379.45087,7,cell,53,7748.359,Blood vessel associated cells
341,6375.970803,13382.64964,7,cell,53,12497.139,Blood vessel associated cells
342,6388.318841,13381.93478,7,cell,53,11994.658,Blood vessel associated cells
343,6357.827362,13397.69055,7,cell,53,21561.635,Blood vessel associated cells
344,6379.316,13397.532,7,cell,53,17789.252,Blood vessel associated cells
345,6354.333333,13415.95,7,cell,53,18585.416,Blood vessel associated cells
346,5206.454545,12704.27273,1,cell,53,3483.6868,Astrocytes
347,5423.596059,12708.03941,0,cell,53,17600.232,Inhibitory neurons 1
348,5435.534483,12704.0,0,cell,53,6416.4136,Inhibitory neurons 1
349,5852.802632,12703.5,1,cell,53,3794.763,Astrocytes
350,6018.593103,12707.26897,7,cell,53,14654.808,Blood vessel associated cells
351,5109.088889,12706.71111,0,cell,53,10338.379,Inhibitory neurons 1
352,5651.636943,12711.86624,2,cell,53,6537.293,Mature oligodendrocytes 1
353,5234.970149,12711.79104,2,cell,53,8748.807,Mature oligodendrocytes 1
354,5496.862069,12713.28448,10,cell,53,9350.078,Mature oligodendrocytes 2
355,5509.724638,12715.95169,0,cell,53,12341.467,Inhibitory neurons 1
356,5893.327273,12713.43636,1,cell,53,2407.691,Astrocytes
357,5815.149425,12717.97701,1,cell,53,5568.6777,Astrocytes
358,6147.451613,12715.70968,1,cell,53,3059.419,Astrocytes
359,5560.548077,12721.03846,2,cell,53,3421.7307,Mature oligodendrocytes 1
360,5977.450704,12724.76056,1,cell,53,6971.521,Astrocytes
361,6015.857143,12725.49451,7,cell,53,19675.8,Blood vessel associated cells
362,5193.590476,12731.95238,0,cell,53,10634.391,Inhibitory neurons 1
363,5518.213873,12735.39306,2,cell,53,5581.954,Mature oligodendrocytes 1
364,6020.081967,12740.29098,7,cell,53,14542.464,Blood vessel associated cells
365,6333.325,12735.025,1,cell,53,4739.6753,Astrocytes
366,5694.446809,12735.93617,13,cell,53,2785.0637,Pericytes
367,5505.733766,12744.38312,0,cell,53,13157.564,Inhibitory neurons 1
368,5625.788889,12743.22222,7,cell,53,5518.2666,Blood vessel associated cells
369,6035.636364,12743.94545,1,cell,53,5505.2817,Astrocytes
370,5317.215909,12745.92045,0,cell,53,8629.977,Inhibitory neurons 1
371,6194.177778,12744.37778,11,cell,53,1483.5111,Microglia
372,6224.26506,12745.6747,6,cell,53,7301.771,Excitatory neurons 3
373,5594.04186,12747.73488,7,cell,53,7317.269,Blood vessel associated cells
374,5652.985507,12749.76087,2,cell,53,14672.094,Mature oligodendrocytes 1
375,6133.76699,12751.06796,2,cell,53,7901.252,Mature oligodendrocytes 1
376,5379.215385,12752.85385,0,cell,53,16100.985,Inhibitory neurons 1
377,5717.174419,12754.30233,0,cell,53,20492.525,Inhibitory neurons 1
378,6206.896552,12756.51724,4,cell,53,3111.8792,Endothelial cells
379,5498.290323,12760.31183,1,cell,53,2869.527,Astrocytes
380,5409.019802,12759.23762,2,cell,53,4930.03,Mature oligodendrocytes 1
381,5791.657143,12765.22857,0,cell,53,8951.036,Inhibitory neurons 1
382,5363.942623,12766.32787,0,cell,53,5702.524,Inhibitory neurons 1
383,5813.661654,12766.79699,2,cell,53,7595.436,Mature oligodendrocytes 1
384,6009.760736,12770.99387,7,cell,53,16796.57,Blood vessel associated cells
385,6317.734513,12766.54867,0,cell,53,8053.0444,Inhibitory neurons 1
386,6037.450658,12774.60855,7,cell,53,7403.9673,Blood vessel associated cells
387,5512.171875,12767.25,4,cell,53,2545.0938,Endothelial cells
388,6148.739726,12771.16895,1,cell,53,8159.035,Astrocytes
389,5721.342105,12769.39474,10,cell,53,13587.816,Mature oligodendrocytes 2
390,5828.065934,12770.32967,8,cell,53,3691.7693,Unknown
391,6123.84188,12776.43162,1,cell,53,11322.816,Astrocytes
392,5989.792453,12770.90566,1,cell,53,5505.3965,Astrocytes
393,5437.912371,12777.53608,2,cell,53,11751.469,Mature oligodendrocytes 1
394,5589.074627,12777.31343,8,cell,53,4378.478,Unknown
395,5814.212963,12777.31481,12,cell,53,3874.0278,Immature oligodendrocytes
396,5992.3,12778.51429,7,cell,53,14063.973,Blood vessel associated cells
397,6195.271739,12780.63043,10,cell,53,3969.739,Mature oligodendrocytes 2
398,6143.877863,12782.06107,1,cell,53,7382.71,Astrocytes
399,5247.774775,12782.13514,0,cell,53,19383.836,Inhibitory neurons 1
400,5795.990385,12781.84615,0,cell,53,10381.106,Inhibitory neurons 1
401,6158.03125,12784.69531,1,cell,53,7842.203,Astrocytes
402,5968.004065,12789.65854,2,cell,53,21521.277,Mature oligodendrocytes 1
403,5583.260417,12785.66667,0,cell,53,8341.823,Inhibitory neurons 1
404,6134.157303,12786.74157,1,cell,53,5843.1904,Astrocytes
405,5159.057143,12787.17143,0,cell,53,10893.494,Inhibitory neurons 1
406,5324.928803,12792.44013,10,cell,53,16904.287,Mature oligodendrocytes 2
407,5255.818898,12789.55906,10,cell,53,13865.811,Mature oligodendrocytes 2
408,5846.09375,12790.17188,1,cell,53,3624.875,Astrocytes
409,5979.533333,12792.775,1,cell,53,13574.226,Astrocytes
410,6174.574257,12792.71287,1,cell,53,5601.941,Astrocytes
411,6112.272152,12793.53797,2,cell,53,4093.139,Mature oligodendrocytes 1
412,5338.94,12795.13,0,cell,53,15380.851,Inhibitory neurons 1
413,5450.122449,12796.40816,4,cell,53,4311.9185,Endothelial cells
414,6070.701333,12803.31733,7,cell,53,20311.018,Blood vessel associated cells
415,5187.987013,12796.58442,2,cell,53,7496.7793,Mature oligodendrocytes 1
416,5361.445783,12800.68675,10,cell,53,15800.712,Mature oligodendrocytes 2
417,6010.98494,12803.27108,7,cell,53,17994.424,Blood vessel associated cells
418,5376.485944,12803.18876,0,cell,53,19685.244,Inhibitory neurons 1
419,5233.293103,12799.9569,2,cell,53,5935.9224,Mature oligodendrocytes 1
420,6333.6,12800.7375,10,cell,53,11119.824,Mature oligodendrocytes 2
421,5483.138122,12809.1326,10,cell,53,14802.769,Mature oligodendrocytes 2
422,5585.89899,12804.12121,2,cell,53,8126.1523,Mature oligodendrocytes 1
423,5873.746154,12805.27692,2,cell,53,8734.185,Mature oligodendrocytes 1
424,6085.41989,12807.50276,7,cell,53,22172.219,Blood vessel associated cells
425,5243.388889,12803.92222,2,cell,53,6524.8213,Mature oligodendrocytes 1
426,5443.853933,12809.00375,10,cell,53,12198.984,Mature oligodendrocytes 2
427,6142.433333,12807.62222,1,cell,53,4609.733,Astrocytes
428,5260.294643,12811.71429,2,cell,53,7928.6514,Mature oligodendrocytes 1
429,5707.437908,12813.05882,4,cell,53,1692.843,Endothelial cells
430,6043.428571,12815.17857,7,cell,53,6070.7,Blood vessel associated cells
431,6065.291339,12819.33465,7,cell,53,36930.37,Blood vessel associated cells
432,6226.0,12814.5,0,cell,53,3540.0833,Inhibitory neurons 1
433,5795.419355,12818.37419,1,cell,53,3588.6387,Astrocytes
434,5822.788945,12820.62312,10,cell,53,9847.954,Mature oligodendrocytes 2
435,6092.43956,12820.56044,7,cell,53,23330.764,Blood vessel associated cells
436,5877.491758,12827.54121,7,cell,53,16928.037,Blood vessel associated cells
437,6149.642202,12821.72477,7,cell,53,13234.983,Blood vessel associated cells
438,6189.276923,12820.67692,1,cell,53,3048.9385,Astrocytes
439,5114.376238,12824.22772,1,cell,53,3533.6438,Astrocytes
440,5485.196721,12823.65574,4,cell,53,12536.623,Endothelial cells
441,6035.548387,12828.99194,7,cell,53,15599.945,Blood vessel associated cells
442,5457.107692,12828.61538,0,cell,53,15400.023,Inhibitory neurons 1
443,5990.797386,12834.1634,7,cell,53,18384.58,Blood vessel associated cells
444,5135.433333,12829.67778,4,cell,53,2779.1667,Endothelial cells
445,6043.622642,12830.84906,7,cell,53,17511.605,Blood vessel associated cells
