,x,y,leiden,QC
46192,8120.05618,4105.662921,2,cell
46193,8632.506329,4105.329114,2,cell
46194,8549.824242,4108.678788,5,cell
46195,7854.204301,4111.086022,16,cell
46196,8459.784232,4114.074689,2,cell
46197,7775.095652,4113.426087,1,cell
46198,8566.291667,4111.708333,6,cell
46199,8083.837563,4117.071066,13,cell
46200,8802.434164,4118.97153,2,cell
46201,8646.116505,4118.427184,2,cell
46202,7668.5,4121.367021,11,cell
46203,8862.376712,4121.178082,8,cell
46204,7735.980952,4122.714286,11,cell
46205,7827.450292,4123.976608,30,cell
46206,8619.073394,4124.807339,2,cell
46207,8360.819572,4129.987768,30,cell
46208,8107.057692,4126.394231,2,cell
46209,7834.237288,4128.779661,30,cell
46210,7804.02381,4131.994048,6,cell
46211,8164.551724,4131.543103,9,cell
46212,7793.409357,4135.730994,13,cell
46213,7896.487069,4137.887931,11,cell
46214,7772.081967,4137.245902,11,cell
46215,8352.695187,4144.048128,12,cell
46216,7740.463415,4140.317073,13,cell
46217,7863.163265,4141.571429,13,cell
46218,7839.295082,4142.868852,8,cell
46219,7677.903226,4145.215054,11,cell
46220,8629.995122,4148.297561,2,cell
46221,8436.285714,4153.6875,18,cell
46222,8765.123932,4155.41453,2,cell
46223,8159.955556,4151.577778,21,cell
46224,8793.934783,4154.521739,9,cell
46225,8486.153846,4151.115385,20,cell
46226,7701.911458,4158.088542,11,cell
46227,7828.381818,4157.29697,12,cell
46228,8637.950549,4159.807692,2,cell
46229,8080.615625,4162.590625,2,cell
46230,8274.84252,4159.464567,12,cell
46231,8287.98125,4159.31875,20,cell
46232,8424.117978,4163.730337,2,cell
46233,8015.873239,4166.665493,11,cell
46234,8160.75,4166.75,2,cell
46235,8613.576087,4169.657609,2,cell
46236,8706.771552,4169.142241,2,cell
46237,8218.691176,4169.808824,1,cell
46238,7624.972527,4172.538462,7,cell
46239,7951.428571,4167.040816,2,cell
46240,8677.557078,4172.757991,1,cell
46241,7873.355932,4172.237288,11,cell
46242,8291.564885,4170.473282,5,cell
46243,8559.929054,4177.918919,2,cell
46244,8743.241758,4174.131868,33,cell
46245,8887.71875,4175.0625,20,cell
46246,7989.208861,4180.392405,30,cell
46247,8488.145833,4175.416667,5,cell
46248,8370.410423,4182.566775,30,cell
46249,7830.837209,4183.567442,16,cell
46250,7664.048458,4185.894273,11,cell
46251,8450.571429,4180.314286,11,cell
46252,8880.626923,4185.130769,2,cell
46253,8771.607143,4184.160714,0,cell
46254,8083.241573,4188.376404,6,cell
46255,7634.322785,4191.778481,28,cell
46256,8118.019481,4192.928571,2,cell
46257,8415.875,4193.0625,11,cell
46258,8589.34104,4194.919075,12,cell
46259,7908.761317,4198.17284,7,cell
46260,8359.647727,4196.306818,28,cell
46261,7862.115385,4198.932692,2,cell
46262,8575.825397,4200.706349,2,cell
46263,8075.919355,4200.962366,20,cell
46264,8064.96988,4202.885542,5,cell
46265,7709.459677,4202.596774,13,cell
46266,7988.647059,4204.786096,28,cell
46267,7679.122581,4211.045161,11,cell
46268,7627.549708,4213.099415,11,cell
46269,8254.42029,4212.879227,8,cell
46270,8386.985915,4216.00939,12,cell
46271,7976.345679,4213.814815,30,cell
46272,8017.969697,4216.957576,16,cell
46273,8692.565217,4222.807065,22,cell
46274,8288.087591,4219.364964,1,cell
46275,7878.467662,4222.935323,11,cell
46276,8275.558333,4219.833333,5,cell
46277,7750.061069,4222.572519,11,cell
46278,7728.370536,4226.379464,11,cell
46279,7794.954733,4229.489712,1,cell
46280,8426.081395,4227.563953,30,cell
46281,8753.1,4224.9875,2,cell
46282,7621.375,4226.225,23,cell
46283,8184.700483,4228.690821,36,cell
46284,7931.203488,4228.639535,3,cell
46285,8397.264045,4230.921348,16,cell
46286,8043.323232,4229.616162,8,cell
46287,7850.236842,4230.815789,6,cell
46288,8212.763158,4231.039474,20,cell
46289,8775.105058,4237.081712,2,cell
46290,8246.5,4231.5,2,cell
46291,8350.205479,4234.479452,2,cell
46292,8126.283333,4239.491667,2,cell
46293,8386.180723,4235.0,6,cell
46294,7963.046729,4241.018692,5,cell
46295,8594.956731,4240.591346,23,cell
46296,8274.763393,4241.526786,8,cell
46297,7635.030641,4247.038997,11,cell
46298,8491.54902,4238.352941,13,cell
46299,8297.777778,4246.103175,7,cell
46300,7684.294118,4243.5,1,cell
46301,8531.628959,4249.769231,5,cell
46302,7660.69962,4254.661597,1,cell
46303,7887.73913,4246.130435,21,cell
46304,7991.717514,4248.355932,12,cell
46305,8421.268519,4248.222222,2,cell
46306,8652.082278,4247.5,16,cell
46307,8863.668367,4249.005102,9,cell
46308,7723.321429,4247.714286,11,cell
46309,7751.707143,4252.057143,11,cell
46310,7694.588571,4252.891429,2,cell
46311,8289.070064,4253.936306,30,cell
46312,7869.211765,4256.605882,8,cell
46313,8617.982301,4262.60177,2,cell
46314,8651.15814,4259.483721,2,cell
46315,8456.454545,4259.121212,13,cell
46316,7946.187879,4269.548485,2,cell
46317,8643.693642,4271.092486,2,cell
46318,8475.84153,4276.229508,2,cell
46319,7868.070352,4279.407035,11,cell
46320,8824.460674,4281.286517,2,cell
46321,7924.555556,4282.047619,7,cell
46322,8399.532934,4285.904192,17,cell
46323,7903.229167,4285.361111,8,cell
46324,8335.830601,4286.360656,1,cell
46325,7812.391892,4291.331081,2,cell
46326,8319.494949,4288.242424,32,cell
46327,8055.111111,4290.614379,3,cell
46328,8070.790323,4291.317204,5,cell
46329,8121.575342,4289.438356,2,cell
46330,8781.20202,4289.818182,3,cell
46331,8380.37415,4292.571429,30,cell
46332,8869.369565,4293.043478,2,cell
46333,7727.950758,4295.393939,11,cell
46334,8178.782609,4295.986957,7,cell
46335,8668.258475,4297.262712,2,cell
46336,8286.263323,4301.633229,2,cell
46337,8885.902439,4297.756098,26,cell
46338,8082.445055,4300.313187,20,cell
46339,7759.707071,4302.919192,6,cell
46340,8329.166667,4305.289683,2,cell
46341,7995.402878,4305.122302,13,cell
46342,8047.994253,4304.885057,16,cell
46343,8692.148649,4304.297297,2,cell
46344,8136.308642,4305.969136,7,cell
46345,8472.093458,4306.71028,2,cell
46346,8583.822581,4305.693548,25,cell
46347,8354.028169,4309.21831,13,cell
46348,8878.918919,4308.297297,2,cell
46349,7875.933333,4313.733333,1,cell
46350,8707.052326,4314.313953,2,cell
46351,8730.648402,4315.56621,2,cell
46352,8810.340659,4317.428571,2,cell
46353,8139.483146,4320.486891,2,cell
46354,7923.253247,4320.694805,30,cell
46355,8768.926471,4319.779412,2,cell
46356,7951.021429,4322.921429,3,cell
46357,8674.929204,4327.725664,2,cell
46358,7876.050761,4326.370558,1,cell
46359,8173.402778,4325.416667,2,cell
46360,7674.55,4327.883333,11,cell
46361,8793.641026,4327.769231,2,cell
46362,8559.325581,4328.860465,2,cell
46363,8244.341772,4332.189873,1,cell
46364,8518.893491,4334.56213,8,cell
46365,8817.389344,4340.438525,12,cell
46366,8299.689655,4340.689655,8,cell
46367,8287.116162,4341.762626,7,cell
46368,8208.985366,4344.302439,8,cell
46369,8443.926108,4343.891626,13,cell
46370,7908.679612,4345.116505,11,cell
46371,7925.634454,4345.386555,11,cell
46372,8045.314655,4348.482759,7,cell
46373,8796.432432,4347.32973,2,cell
46374,7638.964912,4350.304094,13,cell
46375,7825.90625,4350.890625,11,cell
46376,8860.017595,4355.57478,2,cell
46377,8142.037915,4354.763033,5,cell
46378,8234.641304,4356.358696,5,cell
46379,8169.727273,4356.072727,2,cell
46380,7676.389831,4356.338983,11,cell
46381,7775.834951,4362.938511,12,cell
46382,8051.599034,4360.251208,8,cell
46383,8748.207101,4359.254438,5,cell
46384,7655.247619,4359.514286,11,cell
46385,7856.156805,4366.556213,30,cell
46386,8110.0625,4364.857143,3,cell
46387,7712.379808,4370.125,2,cell
46388,8227.120623,4372.093385,20,cell
46389,8360.694915,4372.533898,12,cell
46390,8583.153846,4372.445055,2,cell
46391,8830.957265,4374.021368,2,cell
46393,8287.306452,4380.278226,2,cell
46394,7810.178218,4379.039604,2,cell
46395,8621.419753,4381.588477,2,cell
46396,8776.572864,4381.311558,2,cell
46397,8856.420561,4382.518692,2,cell
46398,8129.352113,4382.042254,11,cell
46399,8720.958333,4382.666667,2,cell
46400,8204.632,4388.12,8,cell
46401,8808.207547,4385.216981,5,cell
46402,8449.463687,4388.486034,30,cell
46403,7717.682635,4389.371257,1,cell
46404,7837.281081,4389.243243,10,cell
46405,8572.101911,4390.050955,13,cell
46406,7827.378378,4394.124324,1,cell
46407,8158.435484,4394.408602,1,cell
46408,7796.679012,4393.160494,13,cell
46409,8090.540698,4396.197674,30,cell
46410,7772.046512,4397.936047,11,cell
46411,7818.52,4394.16,7,cell
46412,8391.969697,4393.181818,6,cell
46413,7855.177515,4400.159763,1,cell
46414,7699.624161,4403.026846,20,cell
46415,8477.8,4400.155556,13,cell
46416,7670.792746,4404.751295,11,cell
46417,7787.048387,4405.064516,10,cell
46418,8077.582677,4405.748031,7,cell
46419,8189.228956,4412.929293,2,cell
46420,8743.323529,4406.911765,11,cell
46421,7865.176707,4415.26506,11,cell
46422,8788.844311,4413.838323,3,cell
46424,7681.765152,4416.920455,11,cell
46425,8207.631068,4414.737864,11,cell
46426,7921.894273,4417.268722,2,cell
46427,8388.727273,4415.818182,30,cell
46428,8019.041176,4420.623529,7,cell
46429,8352.537313,4420.529851,2,cell
46430,8585.115385,4425.788462,2,cell
46431,8720.803922,4419.823529,11,cell
46432,8360.122807,4422.719298,2,cell
46433,7889.056701,4425.603093,11,cell
46434,8407.401869,4425.859813,8,cell
46435,8446.536585,4428.886179,8,cell
46436,8508.92,4429.71,28,cell
46437,8657.56,4428.2,11,cell
46438,8753.639485,4432.901288,2,cell
46439,8307.673267,4432.950495,16,cell
46440,7685.62963,4435.72428,2,cell
46441,8178.348066,4433.861878,2,cell
46442,8241.537736,4435.882075,2,cell
46443,8091.114583,4443.420139,2,cell
46444,8498.663415,4441.917073,2,cell
46445,8663.0,4442.627907,9,cell
46446,8774.285714,4441.190476,20,cell
46447,8169.377778,4444.142222,8,cell
46448,7748.177165,4445.255906,11,cell
46449,7923.615385,4443.951417,11,cell
46450,8722.434783,4441.188406,13,cell
46451,8454.861111,4442.0,5,cell
46452,8148.471795,4445.220513,16,cell
46453,8875.774194,4448.135484,2,cell
46454,8370.074074,4448.91358,1,cell
46455,7977.825153,4454.920245,2,cell
46456,7658.704724,4456.901575,11,cell
46457,8345.431818,4452.875,28,cell
46458,8792.219101,4458.219101,2,cell
46459,8153.02,4455.92,6,cell
46460,8174.485149,4465.858086,8,cell
46461,8292.233129,4465.282209,2,cell
46462,8662.762376,4466.59901,2,cell
46463,7793.08365,4468.627376,8,cell
46464,8861.212291,4467.731844,2,cell
46465,7909.090909,4470.23445,8,cell
46466,7991.2,4468.448276,5,cell
46467,8050.915254,4469.881356,20,cell
46468,7634.493023,4471.47907,11,cell
46469,8827.921986,4471.985816,2,cell
46470,7699.020548,4474.184932,1,cell
46471,7735.198198,4475.675676,6,cell
46472,7949.47541,4476.434426,2,cell
46473,8530.318966,4474.844828,20,cell
46474,8213.91875,4476.2125,12,cell
46475,8267.638095,4476.761905,6,cell
46476,8515.899083,4479.688073,16,cell
46477,7923.258242,4481.576923,5,cell
46478,7637.325301,4484.451807,16,cell
46479,8302.4,4481.24,21,cell
46480,8703.480349,4486.026201,2,cell
46481,8644.159091,4483.636364,21,cell
46482,7860.179104,4489.380597,2,cell
46483,7994.513889,4489.298611,11,cell
46484,7833.580205,4492.576792,2,cell
46485,7740.036145,4492.313253,11,cell
46486,8006.0,4493.39604,25,cell
46487,8074.245283,4490.320755,8,cell
46488,8382.371795,4494.807692,30,cell
46489,8822.78125,4495.09375,2,cell
46490,8886.170213,4499.553191,3,cell
46491,7714.484615,4500.092308,11,cell
46492,7780.117188,4500.140625,3,cell
46493,8795.626667,4500.8,2,cell
46494,8853.251908,4499.290076,2,cell
46495,7914.9875,4503.2,2,cell
46496,8181.243243,4500.864865,11,cell
46497,8869.9,4507.875,2,cell
46498,8083.290323,4507.016129,2,cell
46499,7879.317204,4508.645161,11,cell
46500,8118.004878,4511.039024,12,cell
46501,7857.241379,4509.362069,11,cell
46502,8142.35,4510.05,22,cell
46503,8697.227273,4509.602273,10,cell
46504,7918.520468,4514.450292,5,cell
46505,8454.5,4511.208333,2,cell
46506,8149.666667,4518.64,22,cell
46507,8022.457143,4515.885714,2,cell
46508,8361.448649,4519.72973,5,cell
46509,7666.72973,4519.87027,12,cell
46510,7690.152047,4522.473684,13,cell
46511,8231.972222,4518.513889,2,cell
46512,8725.116505,4518.126214,13,cell
46513,7627.801471,4526.327206,11,cell
46514,8622.448,4527.408,2,cell
46515,8014.038627,4529.077253,12,cell
46516,8665.795556,4528.115556,2,cell
46517,7992.226316,4529.131579,5,cell
46518,8094.539326,4526.382022,2,cell
46519,7823.358491,4526.245283,11,cell
46520,7909.160959,4534.010274,30,cell
46521,8389.891626,4533.630542,2,cell
46522,8400.761194,4531.208955,7,cell
46523,8413.164948,4533.958763,30,cell
46524,8481.319444,4533.111111,12,cell
46525,8863.657258,4541.193548,2,cell
46526,8833.392523,4537.682243,5,cell
46527,8694.886792,4537.603774,16,cell
46528,8057.939698,4542.045226,16,cell
46529,8315.765244,4545.018293,2,cell
46530,8752.672414,4542.318966,2,cell
46531,8625.888889,4542.160494,6,cell
46532,7703.586207,4547.714286,7,cell
46533,7950.477419,4546.232258,16,cell
46534,8526.756198,4549.995868,2,cell
46535,8047.365591,4550.010753,16,cell
46536,8798.413333,4547.506667,8,cell
46537,8289.0625,4549.1875,2,cell
46538,8734.086486,4551.145946,8,cell
46539,8878.9819,4553.868778,2,cell
46540,8678.333333,4551.111111,2,cell
46541,8118.553459,4554.056604,3,cell
46542,7788.323944,4558.15493,11,cell
46543,7987.617647,4559.444853,2,cell
46544,8887.974359,4557.564103,12,cell
46545,8494.028846,4558.375,2,cell
46546,8286.036842,4562.257895,2,cell
46547,8124.256039,4567.164251,5,cell
46548,8568.48913,4567.521739,26,cell
46549,7797.591133,4569.817734,11,cell
46550,7908.683417,4570.095477,3,cell
46551,7923.990566,4569.617925,11,cell
46552,8579.176871,4571.265306,5,cell
46553,8877.510121,4573.040486,2,cell
46554,8815.554348,4571.608696,3,cell
46555,7888.38796,4578.829431,2,cell
46556,8066.258929,4577.6875,30,cell
46557,8801.089041,4576.143836,2,cell
46558,7785.96875,4577.16875,11,cell
46559,8544.172414,4581.649425,2,cell
46560,8740.329897,4582.850515,20,cell
46561,8405.405405,4580.067568,13,cell
46562,8572.372549,4583.519608,26,cell
46563,7733.261146,4587.105096,11,cell
46564,8097.44086,4587.451613,1,cell
46565,8694.693617,4588.987234,2,cell
46566,8806.917012,4590.680498,2,cell
46567,8296.807229,4587.728916,11,cell
46568,8058.52518,4593.528777,8,cell
46569,8451.736111,4593.770833,30,cell
46570,8536.071023,4596.877841,22,cell
46571,8271.333333,4591.518519,28,cell
46572,8642.820961,4596.069869,2,cell
46573,8407.934363,4598.760618,2,cell
46574,8023.590278,4597.076389,11,cell
46575,8524.712871,4596.465347,26,cell
46576,8749.654676,4597.021583,5,cell
46577,8296.716981,4598.061321,12,cell
46578,8126.864198,4598.030864,16,cell
46579,7910.662252,4601.086093,11,cell
46580,7972.056338,4604.638498,12,cell
46581,8372.464706,4602.441176,5,cell
46582,8607.649351,4601.545455,25,cell
46583,8770.224719,4602.247191,3,cell
46584,7855.431111,4605.657778,11,cell
46585,8439.678571,4604.882653,12,cell
46586,7813.381818,4605.951515,33,cell
46587,8030.547718,4607.941909,7,cell
46588,8272.264,4605.64,13,cell
46589,8514.085561,4607.930481,12,cell
46590,8555.922414,4607.327586,22,cell
46591,8744.6621,4607.945205,20,cell
46592,7760.711111,4607.7,7,cell
46593,8069.165094,4611.471698,11,cell
46594,8618.362416,4610.322148,2,cell
46595,8795.945,4611.48,8,cell
46596,7989.308642,4610.049383,16,cell
46597,8178.192857,4612.685714,7,cell
46598,8267.526786,4612.848214,20,cell
46599,8190.322727,4616.545455,2,cell
46600,7738.180556,4616.409722,2,cell
46601,7805.229665,4620.215311,36,cell
46602,8257.268817,4618.602151,12,cell
46603,7756.581006,4618.849162,7,cell
46604,7918.641414,4619.893939,2,cell
46605,8702.200758,4620.090909,2,cell
46606,8121.618605,4621.539535,30,cell
46607,8352.622951,4620.262295,12,cell
46608,8521.16129,4625.487097,30,cell
46609,7890.045714,4621.714286,30,cell
46610,8310.482143,4620.107143,16,cell
46611,7852.922018,4624.449541,7,cell
46612,8501.910995,4626.534031,30,cell
46613,8407.313953,4625.244186,1,cell
46614,8492.292308,4622.569231,30,cell
46615,8168.698113,4626.63522,13,cell
46616,7837.166667,4626.12963,11,cell
46617,7967.076087,4634.405797,8,cell
46618,8434.158491,4635.950943,2,cell
46619,7743.5,4632.0,16,cell
46620,8615.432432,4634.0,5,cell
46621,7986.472376,4642.458564,2,cell
46622,8031.480519,4636.545455,6,cell
46623,8005.222222,4641.452991,11,cell
46624,7657.333333,4641.54717,12,cell
46625,7860.385714,4638.585714,12,cell
46626,8494.905882,4641.470588,3,cell
46627,8736.600629,4644.566038,2,cell
46628,8719.409326,4643.642487,2,cell
46629,8636.177778,4643.17037,3,cell
46630,7773.227451,4648.396078,7,cell
46631,8755.858025,4646.265432,8,cell
46632,7683.377049,4648.065574,1,cell
46633,8090.813187,4646.351648,6,cell
46634,8548.417582,4645.076923,11,cell
46635,8589.902299,4649.275862,2,cell
46636,8161.813333,4649.964444,8,cell
46637,7786.223684,4652.493421,8,cell
46638,7914.731707,4653.512195,13,cell
46639,8296.382857,4655.388571,2,cell
46640,8141.164557,4656.405063,12,cell
46641,8544.29932,4658.027211,12,cell
46642,7765.464789,4657.225352,2,cell
46643,7852.429293,4659.580808,5,cell
46644,7875.227979,4658.419689,5,cell
46645,8665.177122,4660.96679,10,cell
46646,8855.072626,4661.072626,8,cell
46647,7895.699468,4664.06383,20,cell
46648,8374.876106,4661.477876,30,cell
46649,8757.652632,4661.336842,1,cell
46650,8687.891429,4664.554286,5,cell
46651,8785.544974,4665.296296,2,cell
46652,7668.803571,4665.03125,11,cell
46653,8354.385542,4667.325301,3,cell
46654,8395.315789,4669.645933,7,cell
46655,8221.27193,4668.377193,2,cell
46656,7801.07489,4673.418502,11,cell
46657,8475.12,4672.2,2,cell
46658,7827.80597,4673.597015,12,cell
46659,8710.726316,4675.189474,5,cell
46660,8580.004367,4676.008734,2,cell
46661,8678.352201,4675.767296,2,cell
46662,8850.271605,4675.679012,1,cell
46663,8878.373391,4675.819742,8,cell
46664,8775.94697,4676.212121,2,cell
46665,7884.333333,4677.402299,7,cell
46666,7894.358974,4678.529915,1,cell
46667,8203.785714,4675.02381,6,cell
46668,8505.116071,4679.3125,2,cell
46669,8291.568182,4678.613636,12,cell
46670,8051.041667,4680.470238,7,cell
46671,8335.38342,4682.062176,7,cell
46672,8121.855932,4684.385593,30,cell
46673,8348.087432,4685.081967,1,cell
46674,8143.897143,4682.988571,28,cell
46675,8480.659836,4686.959016,30,cell
46676,8767.575342,4685.493151,12,cell
46677,8058.628821,4690.113537,2,cell
46678,8806.096447,4688.781726,2,cell
46679,7781.889831,4691.665254,11,cell
46680,7990.088235,4690.95098,8,cell
46681,8879.031915,4691.191489,2,cell
46682,8199.366667,4690.083333,6,cell
46683,8275.912752,4693.47651,5,cell
46684,8867.219251,4696.080214,12,cell
46685,7850.667785,4699.281879,2,cell
46686,8227.21,4698.165,2,cell
46687,8290.030837,4699.881057,20,cell
46688,8451.897436,4701.371795,8,cell
46689,8597.368421,4698.894737,2,cell
46690,8754.943038,4703.487342,5,cell
46691,8122.503546,4703.851064,11,cell
46692,8171.854545,4703.327273,21,cell
46693,8332.333333,4705.252525,5,cell
46694,8220.848214,4708.986607,16,cell
46695,8301.472393,4711.343558,2,cell
46696,7720.626087,4710.13913,7,cell
46697,8258.372385,4711.108787,8,cell
46698,8455.659091,4715.439394,8,cell
46699,8542.12963,4710.407407,20,cell
46700,7979.456274,4713.505703,2,cell
46701,8699.070175,4708.526316,6,cell
46702,7998.714286,4712.719577,11,cell
46703,8292.295455,4714.431818,2,cell
46704,8144.91573,4720.022472,8,cell
46705,8634.266187,4717.841727,2,cell
46706,8660.539474,4719.125,2,cell
46707,7801.518868,4721.051887,2,cell
46708,8746.526829,4721.819512,2,cell
46709,8849.766949,4727.110169,2,cell
46710,7635.790323,4727.33871,1,cell
46711,8503.641791,4730.58209,6,cell
46712,7883.258772,4734.342105,11,cell
46713,7950.94898,4735.204082,30,cell
46714,8453.204545,4733.573864,13,cell
